movieId,averageRating,numVotes,title,genres
453,6.2,11830,For Love or Money (1993),Comedy|Romance
454,6.8,112263,"Firm, The (1993)",Drama|Thriller
455,6.0,66196,Free Willy (1993),Adventure|Children|Drama
456,7.6,11706,Fresh (1994),Crime|Drama|Thriller
457,7.8,256826,"Fugitive, The (1993)",Thriller
458,6.5,8451,Geronimo: An American Legend (1993),Drama|Western
459,5.8,16534,"Getaway, The (1994)",Action|Adventure|Crime|Drama|Romance|Thriller
460,4.8,7242,Getting Even with Dad (1994),Comedy
461,5.6,1937,Go Fish (1994),Drama|Romance
462,5.0,2250,"Good Man in Africa, A (1994)",Action|Adventure
463,5.6,4545,Guilty as Sin (1993),Crime|Drama|Thriller
464,6.2,42625,Hard Target (1993),Action|Adventure|Crime|Thriller
465,6.8,12812,Heaven & Earth (1993),Action|Drama|War
466,6.6,81642,Hot Shots! Part Deux (1993),Action|Comedy|War
467,5.2,1637,Live Nude Girls (1995),Comedy
468,6.6,15961,"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)",Comedy|Romance
469,6.9,20184,"House of the Spirits, The (1993)",Drama|Romance
470,4.7,4426,House Party 3 (1994),Comedy
471,7.2,74953,"Hudsucker Proxy, The (1994)",Comedy
472,5.5,2355,I'll Do Anything (1994),Comedy|Drama
473,5.0,12370,In the Army Now (1994),Comedy|War
474,7.2,88774,In the Line of Fire (1993),Action|Thriller
475,8.1,149252,In the Name of the Father (1993),Drama
476,6.5,1292,"Inkwell, The (1994)",Comedy|Drama
477,7.3,16318,What's Love Got to Do with It? (1993),Drama|Musical
478,5.3,2977,Jimmy Hollywood (1994),Comedy|Crime|Drama
479,6.6,14838,Judgment Night (1993),Action|Crime|Thriller
480,8.1,826519,Jurassic Park (1993),Action|Adventure|Sci-Fi|Thriller
481,6.7,49483,Kalifornia (1993),Drama|Thriller
482,6.5,19266,Killing Zoe (1994),Crime|Drama|Thriller
483,7.4,7209,King of the Hill (1993),Drama
484,5.9,5081,Lassie (1994),Adventure|Children
485,6.4,131704,Last Action Hero (1993),Action|Adventure|Comedy|Fantasy
486,5.6,5229,Life with Mikey (1993),Comedy
487,5.5,6216,Lightning Jack (1994),Comedy|Western
488,6.8,8320,M. Butterfly (1993),Drama|Romance
489,5.1,15230,Made in America (1993),Comedy
490,6.4,21755,Malice (1993),Thriller
491,6.7,26968,"Man Without a Face, The (1993)",Drama
492,7.4,37137,Manhattan Murder Mystery (1993),Comedy|Mystery
493,7.5,49124,Menace II Society (1993),Action|Crime|Drama
494,6.4,48856,Executive Decision (1996),Action|Adventure|Thriller
495,6.6,17308,In the Realm of the Senses (Ai no corrida) (1976),Drama
496,7.2,1116,What Happened Was... (1994),Comedy|Drama|Romance|Thriller
497,7.3,43756,Much Ado About Nothing (1993),Comedy|Romance
498,5.8,6637,Mr. Jones (1993),Drama|Romance
499,5.9,2997,Mr. Wonderful (1993),Comedy|Romance
500,7.0,234913,Mrs. Doubtfire (1993),Comedy|Drama
501,7.8,32336,Naked (1993),Drama
502,4.4,24257,"Next Karate Kid, The (1994)",Action|Children|Romance
503,5.6,1006,"New Age, The (1994)",Drama
504,6.1,18055,No Escape (1994),Action|Drama|Sci-Fi
505,4.5,12914,North (1994),Comedy
506,7.2,13373,Orlando (1992),Drama|Fantasy|Romance
507,7.6,70975,"Perfect World, A (1993)",Crime|Drama|Thriller
508,7.7,215726,Philadelphia (1993),Drama
509,7.6,76164,"Piano, The (1993)",Drama|Romance
510,6.0,12052,Poetic Justice (1993),Drama
511,6.5,8742,"Program, The (1993)",Action|Drama
512,5.9,8061,"Puppet Masters, The (1994)",Horror|Sci-Fi
513,6.3,3245,Radioland Murders (1994),Comedy|Mystery|Romance
514,6.9,22704,"Ref, The (1994)",Comedy
515,7.8,62130,"Remains of the Day, The (1993)",Drama|Romance
516,6.2,16216,Renaissance Man (1994),Comedy|Drama
517,6.2,40959,Rising Sun (1993),Action|Drama|Mystery
518,5.9,11029,"Road to Wellville, The (1994)",Comedy
519,4.1,44298,RoboCop 3 (1993),Action|Crime|Drama|Sci-Fi|Thriller
520,6.7,111993,Robin Hood: Men in Tights (1993),Comedy
521,6.6,12755,Romeo Is Bleeding (1993),Crime|Thriller
522,6.8,36479,Romper Stomper (1992),Action|Drama
523,7.0,2292,Ruby in Paradise (1993),Drama
524,7.5,53652,Rudy (1993),Drama
525,7.2,2274,"Saint of Fort Washington, The (1993)",Drama
526,7.0,2104,"Savage Nights (Nuits fauves, Les) (1992)",Drama
527,8.9,1160751,Schindler's List (1993),Drama|War
528,5.4,5712,"Scout, The (1994)",Comedy|Drama
529,7.4,28295,Searching for Bobby Fischer (1993),Drama
530,6.8,1469,Second Best (1994),Drama
531,7.3,34943,"Secret Garden, The (1993)",Children|Drama
532,6.8,25892,Serial Mom (1994),Comedy|Crime|Horror
533,6.1,22541,"Shadow, The (1994)",Action|Adventure|Fantasy|Mystery
534,7.3,16411,Shadowlands (1993),Drama|Romance
535,7.7,40993,Short Cuts (1993),Drama
536,6.4,4906,"Simple Twist of Fate, A (1994)",Drama
537,5.8,9747,Sirens (1994),Drama
538,6.8,19202,Six Degrees of Separation (1993),Drama
539,6.8,152467,Sleepless in Seattle (1993),Comedy|Drama|Romance
540,5.0,27941,Sliver (1993),Thriller
541,8.1,665598,Blade Runner (1982),Action|Sci-Fi|Thriller
542,5.8,16885,Son in Law (1993),Comedy|Drama|Romance
543,6.4,32221,So I Married an Axe Murderer (1993),Comedy|Romance|Thriller
544,5.9,39242,Striking Distance (1993),Action|Crime
546,4.0,47198,Super Mario Bros. (1993),Action|Adventure|Children|Comedy|Fantasy|Sci-Fi
547,6.2,10199,Surviving the Game (1994),Action|Adventure|Thriller
548,5.5,12476,Terminal Velocity (1994),Action|Mystery|Thriller
549,7.4,3470,Thirty-Two Short Films About Glenn Gould (1993),Drama|Musical
550,6.3,12313,Threesome (1994),Comedy|Romance
551,8.0,281430,"Nightmare Before Christmas, The (1993)",Animation|Children|Fantasy|Musical
552,6.4,48882,"Three Musketeers, The (1993)",Action|Adventure|Comedy|Romance
553,7.8,120434,Tombstone (1993),Action|Drama|Western
554,5.4,1633,Trial by Jury (1994),Crime|Drama|Thriller
555,7.9,198532,True Romance (1993),Crime|Thriller
556,7.4,3678,"War Room, The (1993)",Documentary
558,6.1,20250,"Pagemaster, The (1994)",Action|Adventure|Animation|Children|Fantasy
559,5.2,439,"Paris, France (1993)",Comedy
560,5.2,253,"Beans of Egypt, Maine, The (1994)",Drama
561,6.1,645,Killer (Bulletproof Heart) (1994),Drama|Thriller
562,7.4,30896,Welcome to the Dollhouse (1995),Comedy|Drama
563,7.1,4523,Germinal (1993),Drama|Romance
564,5.1,5480,Chasers (1994),Comedy
565,6.7,25720,Cronos (1993),Drama|Horror
566,5.6,1479,Naked in New York (1994),Comedy|Romance
567,6.5,11843,Kika (1993),Comedy|Drama
568,6.3,1000,Bhaji on the Beach (1993),Comedy|Drama
569,6.1,9465,Little Big League (1994),Comedy|Drama
570,6.4,1889,"Slingshot, The (Kådisbellan) (1993)",Comedy|Drama
571,7.4,196,"Wedding Gift, The (1994)",Drama|Romance
572,5.9,300,Foreign Student (1994),Drama
573,6.9,1818,"Ciao, Professore! (Io speriamo che me la cavo) (1992)",Drama
574,6.2,5806,Spanking the Monkey (1994),Comedy|Drama
575,6.3,41324,"Little Rascals, The (1994)",Children|Comedy
576,5.8,188,Fausto (1993),Comedy
577,5.7,6208,Andre (1994),Adventure|Children|Drama
579,6.7,797,"Escort, The (Scorta, La) (1993)",Crime|Thriller
580,6.0,2363,Princess Caraboo (1994),Drama
581,7.8,5967,"Celluloid Closet, The (1995)",Documentary
582,6.1,993,Métisse (Café au Lait) (1993),Comedy|Drama
583,7.3,6775,Dear Diary (Caro Diario) (1994),Comedy|Drama
584,6.9,326,I Don't Want to Talk About It (De eso no se habla) (1993),Drama|Romance
585,6.0,20033,"Brady Bunch Movie, The (1995)",Comedy
586,7.6,445053,Home Alone (1990),Children|Comedy
587,7.0,188870,Ghost (1990),Comedy|Drama|Fantasy|Romance|Thriller
588,8.0,355044,Aladdin (1992),Adventure|Animation|Children|Comedy|Musical
589,8.5,959860,Terminator 2: Judgment Day (1991),Action|Sci-Fi
590,8.0,231259,Dances with Wolves (1990),Adventure|Drama|Western
591,5.9,424,Tough and Deadly (1995),Action|Drama|Thriller
592,7.5,327282,Batman (1989),Action|Crime|Thriller
593,8.6,1208605,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller
594,7.6,174078,Snow White and the Seven Dwarfs (1937),Animation|Children|Drama|Fantasy|Musical
595,8.0,405891,Beauty and the Beast (1991),Animation|Children|Fantasy|Musical|Romance|IMAX
596,7.4,124812,Pinocchio (1940),Animation|Children|Fantasy|Musical
597,7.0,276123,Pretty Woman (1990),Comedy|Romance
598,7.4,1321,Window to Paris (Okno v Parizh) (1994),Comedy|Fantasy
599,7.9,74903,"Wild Bunch, The (1969)",Adventure|Western
600,6.1,3882,Love and a .45 (1994),Action|Comedy|Crime
601,6.9,212,"Wooden Man's Bride, The (Yan shen) (1994)",Drama
602,7.4,398,"Great Day in Harlem, A (1994)",Documentary
603,6.2,4579,"Bye Bye, Love (1995)",Comedy
604,6.5,24,Criminals (1996),Documentary
605,6.5,42046,One Fine Day (1996),Drama|Romance
606,5.3,9905,Candyman: Farewell to the Flesh (1995),Fantasy|Horror
607,6.0,278,Century (1993),Drama
608,8.1,590404,Fargo (1996),Comedy|Crime|Drama|Thriller
609,5.9,13168,Homeward Bound II: Lost in San Francisco (1996),Adventure|Children
610,6.7,30136,Heavy Metal (1981),Action|Adventure|Animation|Horror|Sci-Fi
611,5.2,18465,Hellraiser: Bloodline (1996),Action|Horror|Sci-Fi
612,4.9,7563,"Pallbearer, The (1996)",Comedy
613,6.8,8805,Jane Eyre (1996),Drama|Romance
614,4.5,502,Loaded (1994),Drama|Thriller
615,7.6,1515,Bread and Chocolate (Pane e cioccolata) (1973),Comedy|Drama
616,7.1,89087,"Aristocats, The (1970)",Animation|Children
617,7.0,9933,"Flower of My Secret, The (La flor de mi secreto) (1995)",Comedy|Drama
618,5.4,5166,Two Much (1995),Comedy|Romance
619,2.7,8027,Ed (1996),Comedy
620,6.2,1183,Scream of Stone (Cerro Torre: Schrei aus Stein) (1991),Drama
621,7.1,1836,My Favorite Season (1993),Drama
623,5.8,163,"Modern Affair, A (1995)",Romance
626,5.7,4154,"Thin Line Between Love and Hate, A (1996)",Comedy
627,6.8,13799,"Last Supper, The (1995)",Drama|Thriller
628,7.7,175133,Primal Fear (1996),Crime|Drama|Mystery|Thriller
629,6.2,211,Rude (1995),Drama
630,6.2,1437,Carried Away (1996),Drama|Romance
631,5.5,5321,All Dogs Go to Heaven 2 (1996),Adventure|Animation|Children|Fantasy|Musical|Romance
632,7.6,9904,Land and Freedom (Tierra y libertad) (1995),Drama|War
633,6.6,1166,Denise Calls Up (1995),Comedy
634,2.4,3932,Theodore Rex (1995),Comedy
635,7.0,3113,"Family Thing, A (1996)",Comedy|Drama
636,5.0,606,Frisk (1995),Drama
637,5.9,20860,Sgt. Bilko (1996),Comedy
638,6.7,4888,Jack and Sarah (1995),Romance
639,5.1,5675,Girl 6 (1996),Comedy|Drama
640,5.5,12992,Diabolique (1996),Drama|Thriller
641,5.7,4008,"Little Indian, Big City (Un indien dans la ville) (1994)",Adventure|Children|Comedy
642,6.1,134,Roula (1995),Drama
643,5.6,100,Peanuts - Die Bank zahlt alles (1996),Comedy
644,5.3,50,Happy Weekend (1996),Comedy
645,7.3,3945,Nelly & Monsieur Arnaud (1995),Drama
647,6.6,48653,Courage Under Fire (1996),Action|Crime|Drama|War
648,7.1,373744,Mission: Impossible (1996),Action|Adventure|Mystery|Thriller
649,7.0,1686,Cold Fever (Á köldum klaka) (1995),Comedy|Drama
650,6.5,3874,Moll Flanders (1996),Drama
651,4.2,777,"Superweib, Das (1996)",Comedy
652,6.4,957,"301, 302 (301/302) (1995)",Horror|Mystery|Thriller
653,6.5,89012,Dragonheart (1996),Action|Adventure|Fantasy
654,5.5,43,And Nobody Weeps for Me (Und keiner weint mir nach) (1996),Drama|Romance
656,5.2,9051,Eddie (1996),Comedy
657,6.5,1514,Yankee Zulu (1994),Comedy|Drama
658,5.0,145,Billy's Holiday (1995),Drama|Musical
659,7.8,12872,Purple Noon (Plein soleil) (1960),Crime|Drama|Thriller
660,6.0,724,August (1996),Drama
661,6.7,58139,James and the Giant Peach (1996),Adventure|Animation|Children|Fantasy|Musical
662,6.3,38810,Fear (1996),Thriller
663,7.0,7995,Kids in the Hall: Brain Candy (1996),Comedy
664,5.9,1910,Faithful (1996),Comedy
665,8.1,53309,Underground (1995),Comedy|Drama|War
666,6.9,5449,All Things Fair (Lust och fägring stor) (1995),Drama|Romance|War
667,4.8,2776,Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite) (1996),Action
668,8.6,20870,Song of the Little Road (Pather Panchali) (1955),Drama
670,8.5,10722,"World of Apu, The (Apur Sansar) (1959)",Drama
671,7.3,17434,Mystery Science Theater 3000: The Movie (1996),Comedy|Sci-Fi
673,6.4,153129,Space Jam (1996),Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi
674,5.9,30742,Barbarella (1968),Adventure|Comedy|Sci-Fi
675,3.9,214,Hostile Intentions (1994),Action|Drama|Thriller
676,4.7,218,They Bite (1996),Comedy|Horror|Sci-Fi
678,7.6,1632,Some Folks Call It a Sling Blade (1993),Drama|Thriller
679,6.3,363,"Run of the Country, The (1995)",Drama
680,7.2,21676,"Alphaville (Alphaville, une étrange aventure de Lemmy Caution) (1965)",Drama|Mystery|Romance|Sci-Fi|Thriller
681,7.6,4680,Coup de torchon (Clean Slate) (1981),Crime
682,6.9,352,Tigrero: A Film That Was Never Made (1994),Documentary|Drama
683,7.2,305,"Eye of Vichy, The (Oeil de Vichy, L') (1993)",Documentary
684,4.8,543,Windows (1980),Drama
685,7.2,2670,It's My Party (1996),Drama
687,6.7,662,Country Life (1994),Drama|Romance
688,5.1,8249,Operation Dumbo Drop (1995),Action|Adventure|Comedy|War
691,6.2,6672,Mrs. Winterbourne (1996),Comedy|Romance
692,4.0,3986,Solo (1996),Action|Sci-Fi|Thriller
693,6.5,210,Under the Domim Tree (Etz Hadomim Tafus) (1994),Drama
694,6.0,11693,"Substitute, The (1996)",Action|Crime|Drama
695,5.4,2136,True Crime (1996),Mystery|Thriller
696,6.3,1840,Butterfly Kiss (1995),Drama|Thriller
697,5.4,10265,Feeling Minnesota (1996),Drama|Romance
698,4.7,1847,Delta of Venus (1995),Drama
699,5.7,21,To Cross the Rubicon (1991),Drama
700,6.7,6143,Angus (1995),Comedy
701,7.5,3742,Daens (1992),Drama
702,7.7,8934,Faces (1968),Drama
703,4.9,3372,Boys (1996),Drama
704,5.6,23382,"Quest, The (1996)",Action|Adventure
705,6.6,1762,Cosi (1996),Comedy
706,6.0,1478,Sunset Park (1996),Drama
707,6.3,15295,Mulholland Falls (1996),Crime|Drama|Thriller
708,6.2,24438,"Truth About Cats & Dogs, The (1996)",Comedy|Romance
709,6.7,41799,Oliver & Company (1988),Adventure|Animation|Children|Comedy|Musical
710,5.3,9364,Celtic Pride (1996),Comedy
711,5.3,9803,Flipper (1996),Adventure|Children
712,6.4,2166,Captives (1994),Crime|Drama|Romance|Thriller
713,5.1,1835,Of Love and Shadows (1994),Drama
714,7.6,87235,Dead Man (1995),Drama|Mystery|Western
715,7.1,5492,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",Drama|Romance
716,6.6,3104,Switchblade Sisters (1975),Crime
717,6.4,1571,Mouth to Mouth (Boca a boca) (1995),Comedy
718,7.1,31005,"Visitors, The (Visiteurs, Les) (1993)",Comedy|Fantasy|Sci-Fi
719,6.1,29005,Multiplicity (1996),Comedy
721,6.9,47,Halfmoon (Paul Bowles - Halbmond) (1995),Drama
722,7.3,419,"Haunted World of Edward D. Wood Jr., The (1996)",Documentary
723,6.5,219,Two Friends (1986),Drama
724,6.4,72541,"Craft, The (1996)",Drama|Fantasy|Horror|Thriller
725,5.5,8226,"Great White Hype, The (1996)",Comedy
726,5.7,3826,Last Dance (1996),Drama
728,7.2,6432,Cold Comfort Farm (1995),Comedy
729,7.1,1689,"Institute Benjamenta, or This Dream People Call Human Life (1995)",Drama
731,5.8,4808,Heaven's Prisoners (1996),Crime|Thriller
732,5.7,1441,Original Gangstas (1996),Crime
733,7.4,303267,"Rock, The (1996)",Action|Adventure|Thriller
734,4.7,1165,Getting Away With Murder (1996),Comedy
735,7.2,19248,Cemetery Man (Dellamorte Dellamore) (1994),Horror
736,6.4,168396,Twister (1996),Action|Adventure|Romance|Thriller
737,3.3,24306,Barb Wire (1996),Action|Sci-Fi
738,6.8,432,"Garçu, Le (1995)",Drama
741,8.0,122713,Ghost in the Shell (Kôkaku kidôtai) (1995),Animation|Sci-Fi
742,5.8,26844,Thinner (1996),Horror|Thriller
743,5.4,35155,Spy Hard (1996),Comedy
744,6.7,128,Brothers in Trouble (1995),Drama
745,8.1,37529,Wallace & Gromit: A Close Shave (1995),Animation|Children|Comedy
746,7.3,5536,Force of Evil (1948),Film-Noir
747,4.2,6318,"Stupids, The (1996)",Comedy
748,6.3,30764,"Arrival, The (1996)",Action|Sci-Fi|Thriller
750,8.4,433871,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War
751,7.0,1645,Careful (1992),Comedy|Horror
752,6.9,24,Vermont Is For Lovers (1992),Comedy|Documentary|Romance
753,6.2,2114,"Month by the Lake, A (1995)",Comedy|Drama|Romance
754,6.0,3964,Gold Diggers: The Secret of Bear Mountain (1995),Adventure|Children
755,6.6,1681,Kim (1950),Children|Drama
756,7.6,246,Carmen Miranda: Bananas Is My Business (1994),Documentary
757,7.2,12475,Ashes of Time (Dung che sai duk) (1994),Drama
758,7.0,246,"Jar, The (Khomreh) (1992)",Drama
759,7.4,406,Maya Lin: A Strong Clear Vision (1994),Documentary
760,7.5,29566,Stalingrad (1993),Drama|War
761,4.9,31492,"Phantom, The (1996)",Action|Adventure
762,4.5,41549,Striptease (1996),Comedy|Crime
763,6.1,1695,"Last of the High Kings, The (a.k.a. Summer Fling) (1996)",Comedy|Drama
764,6.8,4255,Heavy (1995),Drama|Romance
765,5.8,54542,Jack (1996),Comedy|Drama
766,6.6,6216,I Shot Andy Warhol (1996),Drama
767,7.0,2925,"Grass Harp, The (1995)",Comedy|Drama
769,7.1,62,Marlene Dietrich: Shadow and Light (1996),Documentary
771,6.0,150,"Life Is Rosy (a.k.a. Life Is Beautiful) (Vie est belle, La) (1987)",Comedy|Drama
772,6.8,71,Quartier Mozart (1992),Comedy
774,6.9,209,Wend Kuuni (a.k.a. God's Gift) (1982),Drama
775,6.6,5350,Spirits of the Dead (1968),Horror|Mystery
776,5.5,115,Babyfever (1994),Comedy|Drama
777,6.8,533,Pharaoh's Army (1995),War
778,8.1,615025,Trainspotting (1996),Comedy|Crime|Drama
779,4.8,2593,'Til There Was You (1997),Drama|Romance
780,7.0,513103,Independence Day (a.k.a. ID4) (1996),Action|Adventure|Sci-Fi|Thriller
781,6.6,24997,Stealing Beauty (1996),Drama
782,5.9,44920,"Fan, The (1996)",Drama|Thriller
783,6.9,135699,"Hunchback of Notre Dame, The (1996)",Animation|Children|Drama|Musical|Romance
784,6.1,147085,"Cable Guy, The (1996)",Comedy|Thriller
785,6.9,74797,Kingpin (1996),Comedy
786,6.1,100644,Eraser (1996),Action|Drama|Thriller
787,8.7,308,"Gate of Heavenly Peace, The (1995)",Documentary
788,5.6,106508,"Nutty Professor, The (1996)",Comedy|Fantasy|Romance|Sci-Fi
789,6.9,554,"I, the Worst of All (Yo, la peor de todas) (1990)",Drama
790,7.4,847,"Unforgettable Summer, An (Un été inoubliable) (1994)",Drama
791,8.6,29,"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1994)",Documentary
792,6.9,114,"Hungarian Fairy Tale, A (Hol volt, hol nem volt) (1987)",Fantasy
793,7.0,133,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993),Drama
794,5.5,257,Midnight Dancers (Sibak) (1994),Comedy|Drama
795,5.3,645,Somebody to Love (1994),Drama
796,6.6,715,"Very Natural Thing, A (1974)",Drama
797,5.9,309,"Old Lady Who Walked in the Sea, The (Vieille qui marchait dans la mer, La) (1991)",Comedy
798,5.9,63893,Daylight (1996),Action|Adventure|Drama|Thriller
799,7.1,79418,"Frighteners, The (1996)",Comedy|Horror|Thriller
800,7.4,27149,Lone Star (1996),Drama|Mystery|Western
801,5.9,9358,Harriet the Spy (1996),Children|Comedy
802,6.4,72962,Phenomenon (1996),Drama|Romance
803,6.7,2985,Walking and Talking (1996),Comedy|Drama|Romance
804,6.0,15954,She's the One (1996),Comedy|Romance
805,7.5,125344,"Time to Kill, A (1996)",Drama|Thriller
806,5.8,3371,American Buffalo (1996),Crime|Drama
807,7.4,1528,"Rendezvous in Paris (Rendez-vous de Paris, Les) (1995)",Comedy|Romance
808,5.7,4983,Alaska (1996),Adventure|Children
809,5.4,8306,Fled (1996),Action|Adventure
810,3.0,22544,Kazaam (1996),Children|Comedy|Fantasy
812,6.6,191,Magic Hunter (Büvös vadász) (1994),Drama
813,5.7,6553,Larger Than Life (1996),Comedy
814,5.2,270,"Boy Called Hate, A (1995)",Drama
815,4.6,252,Power 98 (1996),Action|Mystery|Thriller
816,6.5,421,Two Deaths (1995),Drama
818,5.7,9666,"Very Brady Sequel, A (1996)",Comedy
820,6.8,1701,"Death in the Garden (Mort en ce jardin, La) (1956)",Drama
821,5.2,92,"Crude Oasis, The (1995)",Drama|Romance
822,7.0,339,Hedd Wyn (1992),Drama|Romance|War
823,7.5,5803,"Collector, The (La collectionneuse) (1967)",Drama
824,7.0,438,Kaspar Hauser (1993),Drama|Mystery
825,6.8,1374,Regular Guys (Echte Kerle) (1996),Comedy|Romance
827,6.1,910,"Convent, The (O Convento) (1995)",Drama
828,5.2,5138,"Adventures of Pinocchio, The (1996)",Adventure|Children
829,5.4,12238,Joe's Apartment (1996),Comedy|Fantasy|Musical
830,6.4,41266,"First Wives Club, The (1996)",Comedy
831,6.9,1498,Stonewall (1995),Drama
832,6.6,115028,Ransom (1996),Crime|Thriller
833,5.6,12378,High School High (1996),Comedy
834,4.0,803,Phat Beach (1996),Comedy
835,6.2,8318,Foxfire (1996),Drama
